POS_TAG ID POS NEG LIST_OF_WORDS
v 9479 0.0 0.5 लँगड़ाना,लँगड़ाहट,लँगड़ापन,भचक,ऐंड़ाना
v 11618 0.0 0.0 लाँघना,नाँधना,लांघना,नांधना,फाँदना,डाँकना,फांदना,डांकना,लाँघा
v 14257 0.0 0.0 भटकना,कटकना
v 6258 0.0 0.0 चलाना,चालित_करना,चालू_करना,गत्वरित_करना,चलवाना
v 28080 0.0 0.0 चालक,ड्राइवर,चालकों
v 9134 0.0 0.0 दूधिया,दुधिया,दूधियाबंद
a 19487 0.0 0.0 बेलरसी,बेलरसी_भाषा,बेलरसी-भाषा,सीतापुर्
a 8646 0.0 0.0 जैविक,अजैविक
a 26251 0.0 0.0 वानस्पतिक,वनस्पतीय,वानस्पति
a 1470 0.0 0.0 सुलझा,उलझनहीन,सुलझाइए
v 4715 0.0 0.0 पंक्ति,क़तार,कतार,अवली,श्रेणी,शृंखला,पंगती,पंगत,पांत,ताँता,ताँती,लाइन,पक्ति
v 28218 0.0 0.0 दूसरी_ओर_ले_जाना,विपरीत_दिशा_में_ले_जाना,डाइवर्ट_करना,बाहरचलना
v 11443 0.0 0.0 जलना,आगूं
v 9046 0.0 0.0 तैराकी,पैराकी,तैराई,पैराई,तैराको
v 23653 0.0 0.0 चढ़ना,चढ़नाा
v 5351 0.0 0.0 डूबना,ढलना,अस्त_होना,अस्तगत_होना,डूबने
v 13099 0.25 0.0 पतन,अवनति,अधोपतन,अधोगमन,अधोगति,अपकर्षण,अधःपतन,अधःपात,अपध्वंस,अपभ्रंश,गिराव,अभिपतन,च्युति,उत्थान
v 27550 0.0 0.0 रीफ,रीफ़,एशमोर
v 13911 0.0 0.0 गिरना,गिरन
v 11179 0.0 0.0 उतरना,उतरने
v 9274 0.0 0.0 निर्णीत,निर्णित,निपटा_हुआ,तय,तयशुदा,निर्णीते
v 9181 0.0 0.0 धँसना,धसकना,धँसकना,बैठना,पाँसना
v 27574 0.0 0.0 भुगतान_कृत,अदा,चुकाया_हुआ,चुकता,भुगतान
v 17809 0.0 0.0 अगला,दूसरा,हैअगला
v 11265 0.0 0.0 पकड़ना,सुकड़ना
v 11878 0.0 0.125 भुजा,हाथ,बाज़ू,हस्त,बाँह,कर,बाहु,बाजू,भुजाई
v 7861 0.0 0.0 पीछा_करना,पछियाना,पीछे_लगना,सामनाकरना
v 11876 0.125 0.0 पहुँचना,मिलना,पहुँचनाऔर
v 11873 0.0 0.0 पहुँचना,पहुँचनाऔर
v 19545 0.0 0.0 पकड़ना,लेना,सुकड़ना
v 27509 0.0 0.0 जलाना,प्रज्वलित_करना,उजलाना
v 30936 0.0 0.0 अधिवेशन,बैठक,जलसा,सभा,महफ़िल,महफिल,मजलिस,अंजुमन,मण्डली,मंडली,इजलास,अधिवेशनोँ
v 11382 0.0 0.0 जागना,जगना,आँख_खोलना,सोकर_उठना,उठना,जगाना
v 12738 0.0 0.0 बचाना,रखना,हैबचाना
v 12036 0.0 0.0 धाय,धाय_माँ,दाई,धाई,धात्री,अन्ना,मातृका,लिहैं
v 13569 0.0 0.0 बाढ़,जल-प्लावन,सैलाब,प्लावन,प्लव,बाढ़
v 21529 0.0 0.0 सूखना:1,सूखनें
v 5531 0.0 0.0 सूखना:1,सूखनें
v 15441 0.0 0.125 झुलसन,झुरसन,झौंस,झुलसाए
v 28196 0.0 0.0 बढ़ाना,साथ_देना,सहारा_देना,बढ़ाना
v 10864 0.0 0.0 छँटना,साँटना
v 13195 0.0 0.0 बनवाना,तैयार_करवाना,निर्माण_करवाना,छनवाना
v 4678 0.0 0.0 विकसित_होना,फैलना,टूटेपन
a 23794 0.0 0.0 मोबाइल,सेलफोन,सेल,मोबाइल_फोन,मोबाइल_फ़ोन,चल_दूरभाष,फोन
a 577 0.0 0.0 दिमाग़ी,दिमागी,दिमागऔर
a 2006 0.0 0.0 रासायनिक,रसायनिक,रसायनिक
a 15912 0.0 0.0 किनारेदार,कोरदार,किनारीदार,किनारेजल
a 6348 0.0 0.0 शहरी,नगरीय,नागरिक,शहरुआ,शहरुवा,गैरशहरी
v 3433 0.0 0.0 विकसित_होना,फैलना,टूटेपन
v 12514 0.0 0.125 टूटना,उतरना,गयाटूटना
v 20499 0.0 0.0 चाकना,हद_बाँधना,हद_बांधना,डाकना
v 11500 0.0 0.0 सिकुड़ना,सिकुडऩे
v 27668 0.0 0.0 रीफ,रीफ़,एशमोर
a 8600 0.0 0.0 औपनिवेशिक,है
a 10063 0.0 0.0 संवैधानिक,संविधानीय,वैधानिक,विधानीय,संविधानिक
a 3013 0.125 0.0 अभ्यस्त,आदी,अनभ्यस्त
a 9070 0.0 0.0 दंत्य,दंतीय,दंत_विषयक,आवंत्य
a 8424 0.375 0.125 सुपाच्य,सहज_पाच्य,हलका,हल्का,पथ्य,सुपाच्च
a 10302 0.75 0.0 पचित,पचा,हज़म,हज़्म,हजम,हज्म,पक्व,परिपक्व,जारण
a 24203 0.0 0.75 रुंडित,रुण्डित,गौरवमंडित
a 2382 0.0 0.375 अकारण,बेमतलब,निष्कारण,कारणहीनतः,अनिमित्त,है
a 1289 0.25 0.125 भारी,वजनी,बोझल,बोझिल,वज़नी,बोझैल,भारीइस
a 9141 0.125 0.375 दूभर,दुर्भर,दुश्वार
a 14131 0.25 0.125 अकारण,बेमतलब,निष्कारण,कारणहीनतः,अनिमित्त,है
a 11240 0.0 0.125 भीषण,भयानक,अत्यधिक,घनघोर,भारी,भयंकर
v 8693 0.0 0.0 पकाना,चकपकाना
v 4677 0.0 0.0 किशोर,युगुल
v 20260 0.0 0.0 फूलना,फ़ूलना
v 7105 0.0 0.0 प्रसारित_होना,फैलना,प्रकाशितहुयी
v 15072 0.0 0.625 बिगाड़ना,खराब_करना,बिगाडऩा
v 27634 0.0 0.0 बैठना,खानेबैठना
v 12991 0.0 0.0 भरना,भरनाई
v 20264 0.0 0.0 फुलाना,फुलान
a 3541 0.0 0.0 अर्थशास्त्रीय,अर्थशास्त्रीों
a 25483 0.0 0.0 सम्पादकीय,संपादकीय,संपादकीय
a 28711 0.0 0.0 ई-मेल,ईमेल,ई_मेल,ई-पत्र,ईपत्र,ई_पत्र,स्वररज्जुओं
a 19526 0.0 0.0 स्टोनियाई,स्टोनिआई,स्टोनियाई_भाषा,स्टोनिआई_भाषा,स्टोनियाई-भाषा,स्टोनिआई-भाषा,एस्टोनियाई
a 3207 0.375 0.0 अभिजात,अभिजात्य,उच्च_वंशीय,उच्च_कुलीन,आभिजात
v 5490 0.0 0.0 अभ्यस्त_होना,अभ्यस्तों
v 14172 0.0 0.0 अँगड़ाना,अँगड़ाई_लेना,अंगड़ाना,अंगड़ाई_लेना,सपड़ाना
v 22669 0.0 0.0 रंगरेज,रंगरेज़,रङ्गरेज़,रङ्गरेज,रँगिया,रंजक,रञ्जक,रंगरेज़ा,रङ्गरेजा,रंगाजीव,रङ्गाजीव,रंगसाज़,रंगसाज,रङ्गसाज़,रङ्गसाज,रंगभरिया,रंगावतारक,रङ्गावतारक,लिलारी,रंगरेजा
v 19106 0.0 0.0 छोड़ना,छोड़
v 4676 0.0 0.0 मुसकान,मुस्कान,मुस्कुराहत,मुस्कराहट,मुसकुराहट,मुसकराहट,मुसकानि
v 27563 0.0 0.0 तन्दुरुस्त_बनाना,तंदुरुस्त_बनाना,स्वस्थ_बनाना,भला-चंगा_बनाना,चंगा_बनाना,तन्दुरुस्ती
v 27624 0.0 0.0 शून्य,विवेकाधिकार
v 27625 0.0 0.0 शून्य,विवेकाधिकार
v 4680 0.0 0.0 खिलखिलाना,खिल_खिल_करना,ठट्ठा_लगाना,भीखिलखिलाना
v 19119 0.0 0.0 फूटना,फ़ूटना
v 10765 0.125 0.0 निराना,सोहना,नींदना,निराई_करना,निंदाई_करना,निकाना,खिराना
v 11925 0.0 0.0 बढ़ाना,लंबा_करना,लम्बा_करना,बढ़ाना
v 11457 0.0 0.0 भुनना,भुँजना,भुंजना,कुनना
v 9751 0.0 0.0 मूसर,मूसल,मुशल,गाकील,झँपबाक
v 6158 0.0 0.0 दिखाना,दिखलाना,दिखा
v 11427 0.0 0.0 खंडनीय,भंजनीय,अखंडनीय
v 18968 0.0 0.0 अध्याय,पाठ,परिच्छेद,अनुच्छेद,अध्यायों
v 8664 0.0 0.0 कूटना,कुटाई_करना,फ़ूटना
v 29562 0.25 0.0 फूँकना,फूंकना,फूँकों
v 8499 0.0 0.0 टलना,हटना,टरना,उखड़ना
v 10641 0.0 0.0 उठाना,उठानान
v 14358 0.0 0.0 मरना,लव्य
