Word,Positivity,Negativity,Objectivity
recursive,0.0,0.0,1.0
heuristic,0.0,0.0,1.0
trial-and-error,0.0625,0.0,0.9375
alienable,0.0,0.0,1.0
appropriable,0.0,0.0,1.0
assignable,0.125,0.0,0.875
conveyable,0.125,0.0,0.875
negotiable,0.28125,0.0,0.71875
transferable,0.125,0.0,0.875
transferrable,0.125,0.0,0.875
inalienable,0.0625,0.5,0.4375
unalienable,0.125,0.375,0.5
infrangible,0.0625,0.6875,0.25
inviolable,0.140625,0.171875,0.6875
non-negotiable,0.5,0.0,0.5
nontransferable,0.125,0.5,0.375
unassignable,0.125,0.5,0.375
untransferable,0.125,0.5,0.375
liveborn,0.375,0.125,0.5
viable,0.4375,0.0,0.5625
vital,0.296875,0.03125,0.671875
asleep,0.0,0.078125,0.921875
at_peace,0.0,0.5,0.5
at_rest,0.0,0.25,0.75
deceased,0.0,0.4375,0.5625
departed,0.03125,0.375,0.59375
gone,0.0625,0.359375,0.578125
assassinated,0.0,0.0,1.0
bloodless,0.0625,0.328125,0.609375
exsanguine,0.0,0.5,0.5
exsanguinous,0.0,0.5,0.5
brain_dead,0.0,0.0,1.0
breathless,0.125,0.5,0.375
inanimate,0.0,0.375,0.625
pulseless,0.0,0.75,0.25
cold,0.037109375,0.12742233276367188,0.8354682922363281
d.o.a.,0.0,0.0,1.0
deathlike,0.0,0.375,0.625
deathly,0.0,0.21875,0.78125
defunct,0.0,0.375,0.625
doomed,0.015625,0.2109375,0.7734375
executed,0.0,0.0,1.0
fallen,0.015625,0.078125,0.90625
late,0.0118408203125,0.025390625,0.9627685546875
lifeless,0.0625,0.15625,0.78125
exanimate,0.0,0.5,0.5
murdered,0.0,0.0,1.0
nonviable,0.0,0.625,0.375
slain,0.0,0.0,1.0
stillborn,0.125,0.375,0.5
stone-dead,0.0,0.375,0.625
apocrine,0.0,0.0,1.0
eccrine,0.25,0.0,0.75
artesian,0.0,0.0,1.0
subartesian,0.0,0.125,0.875
in_play,0.0,0.0,1.0
out,0.0,0.002384185791015625,0.9976158142089844
out_of_play,0.0,0.0,1.0
alphabetic,0.0,0.0,1.0
alphabetical,0.0,0.0,1.0
abecedarian,0.0,0.0,1.0
alphabetized,0.0,0.0,1.0
alphabetised,0.0,0.0,1.0
analphabetic,0.0,0.078125,0.921875
altricial,0.0,0.0,1.0
precocial,0.25,0.0,0.75
altruistic,0.875,0.0,0.125
selfless,0.875,0.0,0.125
egoistic,0.375,0.0,0.625
egoistical,0.375,0.0,0.625
egocentric,0.1875,0.0,0.8125
self-centered,0.375,0.0,0.625
self-centred,0.375,0.0,0.625
self-absorbed,0.5,0.0,0.5
self-involved,0.5,0.0,0.5
ambiguous,0.15625,0.34375,0.5
double-barreled,0.25,0.0,0.75
double-barrelled,0.25,0.0,0.75
double-edged,0.0,0.0,1.0
enigmatic,0.1875,0.3125,0.5
oracular,0.0625,0.03125,0.90625
multivalent,0.1875,0.0,0.8125
multi-valued,0.375,0.0,0.625
polysemous,0.0,0.0,1.0
polysemantic,0.0,0.0,1.0
uncertain,0.046875,0.265625,0.6875
unambiguous,0.3125,0.1875,0.5
monosemous,0.125,0.0,0.875
ambitious,0.3125,0.3125,0.375
pushful,0.625,0.0,0.375
pushy,0.625,0.0,0.375
aspirant,0.3125,0.0,0.6875
aspiring,0.5,0.0,0.5
wishful,0.4375,0.0,0.5625
compulsive,0.09375,0.15625,0.75
determined,0.0859375,0.3125,0.6015625
driven,0.125,0.0,0.875
manque,0.25,0.0,0.75
would-be,0.25,0.0,0.75
overambitious,0.375,0.25,0.375
unambitious,0.5,0.0,0.5
ambitionless,0.5,0.0,0.5
shiftless,0.25,0.5,0.25
ametropic,0.0,0.25,0.75
emmetropic,0.0,0.0,1.0
full,0.005859375,0.001953125,0.9921875
generous,0.125,0.3125,0.5625
wide-cut,0.0,0.0,1.0
meager,0.0,0.625,0.375
meagre,0.0,0.625,0.375
meagerly,0.0,0.3125,0.6875
stingy,0.0625,0.375,0.5625
scrimpy,0.0,0.625,0.375
scanty,0.0,0.25,0.75
exiguous,0.125,0.625,0.25
hand-to-mouth,0.0,0.5,0.5
hardscrabble,0.0,0.375,0.625
measly,0.0,0.0,1.0
miserable,0.01953125,0.84765625,0.1328125
paltry,0.0625,0.25,0.6875
anabolic,0.25,0.0,0.75
constructive-metabolic,0.0,0.0,1.0
energy-storing,0.0,0.0,1.0
catabolic,0.1875,0.4375,0.375
katabolic,0.1875,0.4375,0.375
destructive-metabolic,0.0,0.0,1.0
energy-releasing,0.0,0.0,1.0
anaclinal,0.0,0.0,1.0
cataclinal,0.0,0.0,1.0
anastigmatic,0.0,0.125,0.875
stigmatic,0.03125,0.0625,0.90625
astigmatic,0.0,0.0,1.0
anticlinal,0.0,0.0,1.0
synclinal,0.0,0.0,1.0
anadromous,0.0,0.0,1.0
catadromous,0.0,0.0,1.0
diadromous,0.0,0.0,1.0
anabatic,0.0,0.0,1.0
katabatic,0.0,0.0,1.0
catabatic,0.0,0.0,1.0
anal,0.0,0.0,1.0
anal_retentive,0.0,0.0,1.0
oral,0.0,0.0,1.0
analogue,0.0,0.0,1.0
analog,0.0,0.0,1.0
linear,0.125,0.0,0.875
digital,0.0625,0.0,0.9375
analytic,0.03125,0.0,0.96875
analytical,0.0625,0.0,0.9375
synthetic,0.0078125,0.1953125,0.796875
synthetical,0.0,0.0,1.0
uninflected,0.03125,0.125,0.84375
isolating,0.0,0.0,1.0
polysynthetic,0.0,0.0,1.0
inflectional,0.125,0.125,0.75
derivational,0.0,0.25,0.75
apocarpous,0.0,0.0,1.0
syncarpous,0.0,0.0,1.0
angry,0.1875,0.65625,0.15625
aggravated,0.0625,0.375,0.5625
provoked,0.0,0.5,0.5
angered,0.25,0.25,0.5
enraged,0.25,0.25,0.5
furious,0.28125,0.3125,0.40625
infuriated,0.25,0.25,0.5
maddened,0.25,0.25,0.5
black,0.031374454498291016,0.12713146209716797,0.841494083404541
choleric,0.21875,0.25,0.53125
irascible,0.0625,0.5,0.4375
hot_under_the_collar,0.125,0.125,0.75
huffy,0.125,0.125,0.75
mad,0.328125,0.25,0.421875
sore,0.015625,0.296875,0.6875
indignant,0.0,0.75,0.25
incensed,0.0,0.75,0.25
outraged,0.0,0.75,0.25
umbrageous,0.0,0.5625,0.4375
irate,0.125,0.5,0.375
ireful,0.125,0.5,0.375
livid,0.078125,0.25,0.671875
smoldering,0.5,0.25,0.25
smouldering,0.5,0.25,0.25
wrathful,0.0,0.25,0.75
wroth,0.0,0.25,0.75
wrothful,0.0,0.25,0.75
unangry,0.0,0.125,0.875
resentful,0.0,0.875,0.125
acrimonious,0.5,0.25,0.25
bitter,0.00439453125,0.12890625,0.86669921875
rancorous,0.375,0.25,0.375
unresentful,0.0,0.5,0.5
unbitter,0.0,0.75,0.25
sentient,0.1875,0.25,0.5625
animate,0.09765625,0.0078125,0.89453125
sensate,0.125,0.25,0.625
insentient,0.125,0.5,0.375
insensate,0.0625,0.5625,0.375
unfeeling,0.25,0.5625,0.1875
nonliving,0.0,0.75,0.25
non-living,0.0,0.75,0.25
nonconscious,0.0,0.25,0.75
animated,0.1875,0.0,0.8125
enlivened,0.4375,0.0,0.5625
spirited,0.40625,0.046875,0.546875
full_of_life,0.375,0.25,0.375
lively,0.38671875,0.0078125,0.60546875
reanimated,0.5,0.125,0.375
revived,0.375,0.0625,0.5625
unanimated,0.375,0.5,0.125
wan,0.03125,0.453125,0.515625
perked_up,0.875,0.0,0.125
unenlivened,0.0,0.625,0.375
anonymous,0.0625,0.5,0.4375
anon.,0.0,0.5,0.5
nameless,0.0,0.0,1.0
unidentified,0.0,0.0625,0.9375
unknown,0.0,0.4677734375,0.5322265625
unnamed,0.0,0.0,1.0
onymous,0.0,0.0,1.0
binomial,0.0,0.0,1.0
binominal,0.0,0.0,1.0
pseudonymous,0.0,0.0,1.0
antemortem,0.0,0.0,1.0
postmortem,0.0,0.015625,0.984375
postmortal,0.0,0.125,0.875
antecedent,0.0,0.0,1.0
anterior,0.0,0.0,1.0
prior,0.0,0.0,1.0
anticipatory,0.375,0.125,0.5
prevenient,0.375,0.125,0.5
preexistent,0.0,0.375,0.625
pre-existent,0.0,0.375,0.625
preexisting,0.0,0.375,0.625
pre-existing,0.0,0.375,0.625
subsequent,0.0,0.0,1.0
attendant,0.0,0.0,1.0
consequent,0.0,0.0,1.0
accompanying,0.0,0.0,1.0
concomitant,0.0,0.0,1.0
incidental,0.0390625,0.234375,0.7265625
ensuant,0.0,0.0,1.0
resultant,0.0,0.0,1.0
sequent,0.0,0.0,1.0
later,0.0,0.0,1.0
ulterior,0.125,0.1875,0.6875
posterior,0.0,0.0,1.0
antrorse,0.0,0.0,1.0
retrorse,0.0,0.0,1.0
decurved,0.0,0.125,0.875
aquatic,0.0,0.0,1.0
marine,0.0,0.0625,0.9375
semiaquatic,0.0,0.0,1.0
subaquatic,0.0,0.0,1.0
subaqueous,0.0,0.0,1.0
submerged,0.0,0.0,1.0
submersed,0.0,0.0,1.0
underwater,0.0,0.0,1.0
terrestrial,0.03125,0.0,0.96875
onshore,0.0,0.0,1.0
overland,0.0,0.0,1.0
amphibious,0.0,0.0,1.0
amphibiotic,0.0,0.0,1.0
preceding,0.0,0.0625,0.9375
above,0.0625,0.015625,0.921875
above-mentioned,0.0,0.125,0.875
above-named,0.0,0.125,0.875
foregoing,0.0,0.0,1.0
introductory,0.0,0.0,1.0
prefatorial,0.0,0.0,1.0
prefatory,0.0,0.0,1.0
precedent,0.0,0.0,1.0
premedical,0.0,0.0,1.0
preparatory,0.0,0.0,1.0
preparative,0.0,0.0,1.0
propaedeutic,0.0,0.0,1.0
previous,0.0,0.1875,0.8125
old,0.0693359375,0.02734375,0.9033203125
succeeding,0.0,0.0625,0.9375
back-to-back,0.0,0.375,0.625
consecutive,0.0625,0.09375,0.84375
ensuing,0.0,0.0,1.0
following,0.015625,0.0,0.984375
undermentioned,0.0,0.0,1.0
next,0.0,0.03125,0.96875
in_line,0.0,0.0,1.0
precedented,0.375,0.0,0.625
unprecedented,0.0,0.0,1.0
unexampled,0.0,0.625,0.375
nonprehensile,0.0,0.125,0.875
prenatal,0.0,0.125,0.875
antenatal,0.0,0.125,0.875
antepartum,0.0,0.125,0.875
perinatal,0.0,0.0,1.0
postnatal,0.0,0.125,0.875
postpartum,0.0,0.125,0.875
preprandial,0.0,0.0,1.0
postprandial,0.0,0.0,1.0
prewar,0.0,0.0,1.0
postwar,0.0,0.0,1.0
retrograde,0.001953125,0.13330078125,0.86474609375
anterograde,0.0,0.125,0.875
antemeridian,0.0,0.0,1.0
ante_meridiem,0.0,0.0,1.0
a.m.,0.0,0.0,1.0
postmeridian,0.0,0.0,1.0
post_meridiem,0.0,0.0,1.0
p.m.,0.0,0.0,1.0
frontal,0.0,0.0625,0.9375
prefrontal,0.0,0.0,1.0
back,0.1728515625,0.0004882831126451492,0.8266601543873549
hind,0.0,0.0625,0.9375
hinder,0.0,0.046875,0.953125
caudal,0.0,0.03125,0.96875
retral,0.0,0.25,0.75
dorsoventral,0.0,0.0,1.0
appealable,0.5,0.0,0.5
unappealable,0.0,0.5,0.5
appendaged,0.0,0.0,1.0
unappendaged,0.0,0.625,0.375
appetizing,0.5,0.25,0.25
appetising,0.5,0.25,0.25
mouth-watering,0.625,0.25,0.125
savory,0.111328125,0.01953125,0.869140625
savoury,0.1953125,0.078125,0.7265625
unappetizing,0.0,0.75,0.25
unappetising,0.0,0.75,0.25
offish,0.125,0.625,0.25
standoffish,0.125,0.625,0.25
appropriate,0.03125,0.0,0.96875
befitting,0.0,0.0,1.0
grade-appropriate,0.0,0.0,1.0
pat,0.080078125,0.005859375,0.9140625
proper,0.375,0.0,0.625
inappropriate,0.1875,0.75,0.0625
unbefitting,0.0,0.625,0.375
improper,0.0,0.75,0.25
due,0.05859375,0.0078125,0.93359375
callable,0.0,0.0,1.0
collect,0.0,0.0,1.0
cod,0.0625,0.0390625,0.8984375
collectible,0.1875,0.1875,0.625
collectable,0.1875,0.1875,0.625
payable,0.125,0.0625,0.8125
delinquent,0.046875,0.171875,0.78125
overdue,0.0,0.25,0.75
receivable,0.0,0.0,1.0
out-of-pocket,0.0,0.0,1.0
repayable,0.0,0.0,1.0
undue,0.046875,0.296875,0.65625
apropos,0.125,0.03125,0.84375
apposite,0.375,0.25,0.375
apt,0.21875,0.40625,0.375
pertinent,0.375,0.125,0.5
malapropos,0.125,0.375,0.5
inapposite,0.125,0.875,0.0
out_of_place,0.0625,0.4375,0.5
a_priori,0.0625,0.0625,0.875
a_posteriori,0.0625,0.03125,0.90625
apteral,0.0,0.3125,0.6875
amphiprostylar,0.375,0.0,0.625
amphiprostyle,0.375,0.0,0.625
amphistylar,0.1875,0.0,0.8125
porticoed,0.375,0.0,0.625
prostyle,0.375,0.0,0.625
pseudoprostyle,0.375,0.0,0.625
peripteral,0.0,0.0,1.0
monopteral,0.0,0.0,1.0
peristylar,0.0,0.0,1.0
pseudoperipteral,0.0,0.0,1.0
arbitrable,0.0,0.0,1.0
nonarbitrable,0.0,0.625,0.375
columned,0.125,0.0,0.875
columnar,0.1875,0.125,0.6875
columniform,0.0,0.0,1.0
columnlike,0.0,0.0,1.0
colonnaded,0.125,0.0,0.875
pillared,0.125,0.0,0.875
noncolumned,0.0,0.5,0.5
uncolumned,0.0,0.5,0.5
astylar,0.0,0.25,0.75
unpillared,0.125,0.25,0.625
arboreal,0.0,0.0,1.0
arboreous,0.0,0.0,1.0
tree-living,0.0,0.0,1.0
nonarboreal,0.0,0.625,0.375
arenaceous,0.0,0.125,0.875
sandy,0.0,0.0625,0.9375
sandlike,0.0,0.125,0.875
argillaceous,0.0,0.125,0.875
clayey,0.0,0.0625,0.9375
armed,0.0625,0.0625,0.875
equipped,0.15625,0.0,0.84375
weaponed,0.0,0.0,1.0
light-armed,0.0,0.0,1.0
militarized,0.0,0.0,1.0
militarised,0.0,0.0,1.0
unarmed,0.0,0.5625,0.4375
barehanded,0.125,0.0,0.875
defenseless,0.0,0.171875,0.828125
defenceless,0.0,0.09375,0.90625
weaponless,0.0,0.0,1.0
armored,0.0625,0.0625,0.875
armoured,0.0,0.125,0.875
armor-clad,0.0,0.375,0.625
armour-clad,0.0,0.375,0.625
armor-plated,0.0,0.375,0.625
armour-plated,0.0,0.375,0.625
steel-plated,0.0,0.375,0.625
bony-plated,0.0,0.5,0.5
bulletproof,0.09375,0.1875,0.71875
lightly_armored,0.0,0.0,1.0
lightly_armoured,0.0,0.0,1.0
mail-cheeked,0.0,0.0,1.0
mail-clad,0.0,0.125,0.875
mailed,0.0,0.125,0.875
scaled,0.0,0.0,1.0
unarmored,0.0,0.0625,0.9375
unarmoured,0.0,0.0625,0.9375
barbed,0.25,0.25,0.5
barbellate,0.0,0.375,0.625
briary,0.0,0.375,0.625
briery,0.0,0.375,0.625
bristled,0.0,0.375,0.625
bristly,0.0,0.4375,0.5625
burred,0.0,0.375,0.625
burry,0.0,0.375,0.625
prickly,0.0,0.4375,0.5625
setose,0.0,0.375,0.625
setaceous,0.0,0.375,0.625
spiny,0.125,0.1875,0.6875
thorny,0.0,0.625,0.375
bristlelike,0.25,0.25,0.5
brushlike,0.0,0.125,0.875
thistlelike,0.25,0.25,0.5
clawed,0.0,0.125,0.875
taloned,0.0,0.25,0.75
thornless,0.125,0.375,0.5
spineless,0.125,0.34375,0.53125
armlike,0.0,0.125,0.875
brachiate,0.0,0.0,1.0
long-armed,0.0,0.0,1.0
one-armed,0.0,0.0,1.0
armless,0.0,0.0,1.0
bone-covered,0.0,0.125,0.875
scaly,0.0,0.25,0.75
scaley,0.0,0.0,1.0
silver-scaled,0.0,0.0,1.0
scaleless,0.0,0.625,0.375
artful,0.3125,0.4375,0.25
crafty,0.625,0.125,0.25
dodgy,0.3125,0.25,0.4375
foxy,0.625,0.125,0.25
guileful,0.625,0.125,0.25
knavish,0.625,0.125,0.25
slick,0.080078125,0.001708984375,0.918212890625
sly,0.625,0.125,0.25
tricksy,0.625,0.125,0.25
tricky,0.25,0.5,0.25
wily,0.625,0.125,0.25
cute,0.5625,0.0,0.4375
precious,0.328125,0.140625,0.53125
designing,0.0625,0.0,0.9375
scheming,0.1875,0.0,0.8125
deep,0.0007584095001220703,0.00041496753692626953,0.9988266229629517
elusive,0.328125,0.34375,0.328125
manipulative,0.25,0.0,0.75
pawky,0.125,0.25,0.625
artless,0.3125,0.28125,0.40625
careless,0.0625,0.53125,0.40625
articulate,0.009765625,0.017578125,0.97265625
eloquent,0.375,0.125,0.5
facile,0.21875,0.28125,0.5
fluent,0.1875,0.125,0.6875
silver,0.000244140625,6.103515625e-05,0.99969482421875
silver-tongued,0.375,0.125,0.5
smooth-spoken,0.375,0.125,0.5
speech-endowed,0.5,0.0,0.5
well-spoken,0.0,0.0,1.0
inarticulate,0.0,0.625,0.375
unarticulate,0.0,0.625,0.375
aphasic,0.0,0.65625,0.34375
aphonic,0.0,0.75,0.25
voiceless,0.015625,0.1875,0.796875
dumb,0.0,0.28125,0.71875
mute,0.015625,0.09375,0.890625
silent,0.1875,0.2265625,0.5859375
incoherent,0.1875,0.46875,0.34375
tongue-tied,0.125,0.5,0.375
tongueless,0.1875,0.4375,0.375
unspoken,0.125,0.4375,0.4375
wordless,0.25,0.5,0.25
speechless,0.0,0.625,0.375
unarticulated,0.0,0.5625,0.4375
speaking,0.15625,0.0,0.84375
tongued,0.0,0.3125,0.6875
nonspeaking,0.0,0.5,0.5
walk-on,0.0,0.25,0.75
articulated,0.0,0.625,0.375
jointed,0.0,0.0,1.0
unjointed,0.0,0.5,0.5
ashamed,0.0,0.75,0.25
discredited,0.1875,0.5,0.3125
disgraced,0.0,0.5,0.5
dishonored,0.0,0.5,0.5
shamed,0.25,0.375,0.375
embarrassed,0.0,0.4375,0.5625
humiliated,0.0,0.4375,0.5625
mortified,0.0,0.5,0.5
guilty,0.3125,0.4375,0.25
shamefaced,0.5,0.375,0.125
sheepish,0.3125,0.25,0.4375
unashamed,0.25,0.25,0.5
barefaced,0.375,0.25,0.375
bodacious,0.375,0.25,0.375
bald-faced,0.625,0.0625,0.3125
brassy,0.1875,0.15625,0.65625
brazen,0.375,0.03125,0.59375
brazen-faced,0.75,0.125,0.125
insolent,0.5,0.3125,0.1875
shameless,0.125,0.625,0.25
unblushing,0.125,0.625,0.25
unabashed,0.0,0.375,0.625
unembarrassed,0.0,0.375,0.625
assertive,0.625,0.25,0.125
self-asserting,0.625,0.25,0.125
self-assertive,0.3125,0.375,0.3125
cocky,0.5,0.25,0.25
emphatic,0.25,0.0625,0.6875
forceful,0.125,0.25,0.625
unassertive,0.625,0.0,0.375
nonassertive,0.25,0.375,0.375
reticent,0.09375,0.0625,0.84375
self-effacing,0.125,0.25,0.625
retiring,0.15625,0.4375,0.40625
associative,0.0,0.625,0.375
associatory,0.0,0.625,0.375
associable,0.625,0.0,0.375
nonassociative,0.0,0.125,0.875
attached,0.015625,0.015625,0.96875
committed,0.0625,0.0625,0.875
bespoken,0.125,0.0,0.875
betrothed,0.125,0.0,0.875
intended,0.0,0.0,1.0
involved,0.1875,0.0625,0.75
unattached,0.0,0.21875,0.78125
uncommitted,0.0,0.375,0.625
unengaged,0.1875,0.5625,0.25
unpledged,0.0,0.625,0.375
unpromised,0.0,0.625,0.375
affixed,0.125,0.0,0.875
appendant,0.0,0.0,1.0
basifixed,0.0,0.0,1.0
glued,0.0,0.0,1.0
pasted,0.0,0.0,1.0
unaffixed,0.0,0.25,0.75
loose,0.21875,0.044048309326171875,0.7372016906738281
sessile,0.0,0.375,0.625
stalkless,0.0,0.125,0.875
pedunculate,0.0,0.125,0.875
stalked,0.0,0.125,0.875
vagile,0.0,0.0,1.0
free-swimming,0.0,0.125,0.875
detached,0.13671875,0.30859375,0.5546875
freestanding,0.0,0.5,0.5
separate,0.0,0.0001316070556640625,0.9998683929443359
semidetached,0.0,0.0,1.0
stuck,0.0,0.0,1.0
cragfast,0.0,0.0,1.0
unstuck,0.25,0.125,0.625
attachable,0.5,0.0,0.5
bindable,0.5,0.0,0.5
clip-on,0.0625,0.0,0.9375
tie-on,0.0,0.0,1.0
detachable,0.25,0.0,0.75
clastic,0.3125,0.0,0.6875
wary,0.3125,0.3125,0.375
on_guard,0.375,0.0,0.625
on_one's_guard,0.375,0.0,0.625
upon_one's_guard,0.375,0.0,0.625
on_your_guard,0.375,0.0,0.625
shy,0.01953125,0.01171875,0.96875
unwary,0.125,0.625,0.25
gullible,0.5,0.1875,0.3125
unguarded,0.0,0.3125,0.6875
attentive,0.375,0.0,0.625
captive,0.046875,0.0234375,0.9296875
absorbed,0.125,0.0625,0.8125
engrossed,0.125,0.0625,0.8125
enwrapped,0.25,0.125,0.625
intent,0.0625,0.03125,0.90625
wrapped,0.0625,0.0625,0.875
advertent,0.5,0.0,0.5
heedful,0.4375,0.0,0.5625
observant,0.46875,0.0,0.53125
oversolicitous,0.125,0.625,0.25
solicitous,0.25,0.4375,0.3125
inattentive,0.125,0.5,0.375
absent,0.078125,0.25,0.671875
absentminded,0.375,0.125,0.5
abstracted,0.375,0.125,0.5
scatty,0.25,0.3125,0.4375
distracted,0.0,0.25,0.75
distrait,0.0,0.25,0.75
dreamy,0.375,0.1875,0.4375
moony,0.125,0.125,0.75
woolgathering,0.3125,0.1875,0.5
drowsy,0.125,0.1875,0.6875
oscitant,0.25,0.375,0.375
yawning,0.03125,0.046875,0.921875
forgetful,0.125,0.25,0.625
oblivious,0.25,0.125,0.625
attractive,0.40625,0.0,0.59375
bewitching,0.5,0.0,0.5
captivating,0.5,0.0,0.5
enchanting,0.5,0.0,0.5
enthralling,0.5,0.0,0.5
entrancing,0.5,0.0,0.5
fascinating,0.5,0.0,0.5
charismatic,0.5,0.0,0.5
magnetic,0.1875,0.0,0.8125
dinky,0.125,0.0625,0.8125
engaging,0.875,0.0,0.125
piquant,0.5,0.25,0.25
fetching,0.625,0.0,0.375
taking,0.3125,0.0,0.6875
winning,0.40625,0.1875,0.40625
glossy,0.28125,0.0234375,0.6953125
showy,0.40625,0.046875,0.546875
hypnotic,0.09375,0.0,0.90625
mesmeric,0.375,0.0,0.625
mesmerizing,0.375,0.0,0.625
spellbinding,0.375,0.0,0.625
irresistible,0.3125,0.375,0.3125
personable,0.625,0.0,0.375
photogenic,0.5,0.0,0.5
prepossessing,0.5,0.0,0.5
winsome,0.625,0.0,0.375
unattractive,0.34375,0.375,0.28125
homely,0.46875,0.25,0.28125
subfusc,0.125,0.25,0.625
unprepossessing,0.0,0.125,0.875
unpresentable,0.0,0.125,0.875
repulsive,0.1875,0.53125,0.28125
appealing,0.1875,0.1875,0.625
attention-getting,0.125,0.0625,0.8125
catchy,0.3125,0.1875,0.5
unappealing,0.125,0.5,0.375
off-putting,0.125,0.625,0.25
attributable,0.625,0.0,0.375
ascribable,0.0,0.25,0.75
imputable,0.0,0.25,0.75
referable,0.0,0.25,0.75
credited,0.0,0.0,1.0
traceable,0.25,0.0,0.75
unattributable,0.125,0.25,0.625
unascribable,0.125,0.25,0.625
attributive,0.0,0.0,1.0
prenominal,0.0,0.0,1.0
attributive_genitive,0.0,0.375,0.625
predicative,0.0,0.0,1.0
pregnant,0.0625,0.125,0.8125
big,0.16927337646484375,0.03228759765625,0.7984390258789062
enceinte,0.0,0.0,1.0
expectant,0.3125,0.0,0.6875
gravid,0.0,0.0,1.0
great,0.099609375,0.03125,0.869140625
large,0.009033203125,0.0361328125,0.954833984375
heavy,0.001711379736661911,0.0016064886003732681,0.9966821316629648
with_child,0.0,0.0,1.0
nonpregnant,0.0,0.125,0.875
audible,0.1875,0.0,0.8125
hearable,0.375,0.0,0.625
clunky,0.0625,0.125,0.8125
sonic,0.0,0.0,1.0
sounding,0.0,0.015625,0.984375
inaudible,0.125,0.5,0.375
unhearable,0.125,0.5,0.375
breathed,0.125,0.0,0.875
infrasonic,0.375,0.0,0.625
unsounded,0.1875,0.3125,0.5
supersonic,0.1875,0.0,0.8125
ultrasonic,0.375,0.0,0.625
unheard,0.25,0.0,0.75
transonic,0.0,0.0,1.0
subsonic,0.0,0.0,1.0
auspicious,0.625,0.0,0.375
bright,0.381103515625,0.08740234375,0.531494140625
hopeful,0.1875,0.15625,0.65625
promising,0.375,0.1875,0.4375
fortunate,0.78125,0.0,0.21875
rosy,0.640625,0.0,0.359375
inauspicious,0.21525,0.7222500000000001,0.0625
unfortunate,0.013875,0.579875,0.40625
unpromising,0.125,0.5,0.375
propitious,0.5,0.0,0.5
golden,0.2578125,0.1015625,0.640625
favorable,0.609375,0.171875,0.21875
favourable,0.59375,0.09375,0.3125
lucky,0.8125,0.0,0.1875
prosperous,0.59375,0.015625,0.390625
gracious,0.671875,0.0625,0.265625
unpropitious,0.0,0.625,0.375
ill,0.0224609375,0.60205078125,0.37548828125
ominous,0.125,0.75,0.125
thunderous,0.125,0.4375,0.4375
authorized,0.0625,0.3125,0.625
authorised,0.0625,0.3125,0.625
accredited,0.0,0.0,1.0
commissioned,0.125,0.0,0.875
licensed,0.0,0.0,1.0
licenced,0.0,0.0,1.0
approved,0.0,0.0,1.0
sanctioned,0.125,0.125,0.75
canonized,0.125,0.125,0.75
canonised,0.125,0.125,0.75
glorified,0.125,0.125,0.75
empowered,0.0,0.0,1.0
sceptered,0.0,0.0,1.0
sceptred,0.0,0.0,1.0
unauthorized,0.0,0.5,0.5
unauthorised,0.0,0.5,0.5
self-appointed,0.0,0.0,1.0
unaccredited,0.0,0.25,0.75
unlicensed,0.0,0.25,0.75
unlicenced,0.0,0.25,0.75
constitutional,0.1875,0.0,0.8125
unconstitutional,0.0,0.75,0.25
autochthonous,0.0,0.0,1.0
allochthonous,0.0,0.0,1.0
autoecious,0.0,0.0,1.0
homoecious,0.0,0.0,1.0
heteroecious,0.0,0.0,1.0
autogenous,0.0,0.0,1.0
autogenic,0.0,0.0,1.0
self-generated,0.125,0.0,0.875
self-produced,0.0,0.0,1.0
self-induced,0.1875,0.375,0.4375
heterogenous,0.0,0.3125,0.6875
heterogeneous,0.0,0.3125,0.6875
automatic,0.0,0.0703125,0.9296875
autoloading,0.375,0.0,0.625
self-loading,0.375,0.0,0.625
semiautomatic,0.34375,0.0,0.65625
automated,0.0,0.0,1.0
machine-controlled,0.0,0.0,1.0
machine-driven,0.0,0.0,1.0
self-acting,0.0,0.0,1.0
self-activating,0.0,0.0,1.0
self-moving,0.0,0.0,1.0
self-regulating,0.0,0.0,1.0
self-locking,0.0,0.0,1.0
self-winding,0.0,0.0,1.0
smart,0.076171875,0.45361328125,0.47021484375
manual,0.0078125,0.0390625,0.953125
hand-operated,0.0,0.0,1.0
non-automatic,0.0,0.0,1.0
available,0.09375,0.0,0.90625
acquirable,0.625,0.0,0.375
addressable,0.625,0.0,0.375
forthcoming,0.09375,0.0625,0.84375
gettable,0.625,0.0,0.375
getable,0.625,0.0,0.375
obtainable,0.625,0.0,0.375
procurable,0.625,0.0,0.375
in_stock,0.0,0.0,1.0
lendable,0.25,0.0,0.75
visible,0.28125,0.0,0.71875
on_hand,0.375,0.0,0.625
on_tap,0.0,0.0,1.0
purchasable,0.3125,0.0,0.6875
for_sale,0.0,0.0,1.0
ready,0.03125,0.03125,0.9375
unavailable,0.375,0.5,0.125
unobtainable,0.0,0.625,0.375
unprocurable,0.0,0.625,0.375
untouchable,0.0,0.1640625,0.8359375
out_of_stock,0.0,0.625,0.375
awake,0.1875,0.125,0.6875
up,0.0850830078125,0.0313720703125,0.883544921875
awakened,0.0,0.0,1.0
insomniac,0.0625,0.3125,0.625
unsleeping,0.125,0.375,0.5
waking,0.125,0.125,0.75
hibernating,0.0,0.0,1.0
drowsing,0.0,0.0,1.0
dozy,0.0,0.0,1.0
fast_asleep,0.0,0.125,0.875
